Area,AreaCode,AreaCode2,Grain,Year,Month,LPrice,HPrice
AH,001,,BO,1811, 7,160,240
AH,001,,BO,1811, 8,162,244
AH,001,,BO,1811, 9,167,250
AH,001,,BO,1811,10,170,250
AH,001,,BO,1811,11,170,255
AH,001,,BO,1811,12,170,260
AH,001,,BO,1812, 1,170,266
AH,001,,BO,1812, 2,170,270
AH,001,,BO,1812, 3,170,282
AH,001,,BO,1812, 4,170,290
AH,001,,BO,1812, 5,173,290
AH,001,,BO,1812, 6,175,290
AH,001,,BO,1812, 7,171,290
AH,001,,BO,1812, 8,162,290
AH,001,,BO,1812, 9,143,273
AH,001,,BO,1812,10,140,267
AH,001,,BO,1812,11,140,266
AH,001,,BO,1812,12,140,266
AH,001,,BO,1813, 1,140,266
AH,001,,BO,1813, 2,140,266
AH,001,,BO,1813, 3,140,266
AH,001,,BO,1813, 4,140,266
AH,001,,BO,1813, 5,140,266
AH,001,,BO,1813, 6,141,266
AH,001,,BO,1813, 7,150,266
AH,001,,BO,1813, 8,150,266
AH,001,,BO,1813, 9,150,264
AH,001,,BO,1813,10,151,256
AH,001,,BO,1813,11,155,256
AH,001,,BO,1813,12,155,256
AH,001,,BO,1814, 1,159,256
AH,001,,BO,1814, 2,165,257
AH,001,,BO,1814, 3,165,262
AH,001,,BO,1814, 4,165,273
AH,001,,BO,1814, 5,165,280
AH,001,,BO,1814, 6,163,280
AH,001,,BO,1814, 7,160,290
AH,001,,BO,1814, 8,171,295
AH,001,,BO,1814, 9,191,301
AH,001,,BO,1814,10,200,310
AH,001,,BO,1814,11,194,310
AH,001,,BO,1814,12,184,310
AH,001,,BO,1816, 1,160,285
AH,001,,BO,1816, 2,160,285
AH,001,,BO,1816, 3,160,285
AH,001,,BO,1816, 4,160,285
AH,001,,BO,1816, 5,160,285
AH,001,,BO,1816, 6,160,285
AH,001,,BO,1816, 7,161,285
AH,001,,BO,1816, 8,165,285
AH,001,,BO,1816, 9,163,285
AH,001,,BO,1816,10,160,285
AH,001,,BO,1816,11,160,285
AH,001,,BO,1816,12,160,283
AH,001,,BO,1817, 1,160,280
AH,001,,BO,1817, 2,160,282
AH,001,,BO,1817, 3,160,290
AH,001,,BO,1817, 4,160,295
AH,001,,BO,1817, 5,160,295
AH,001,,BO,1817, 6,160,295
AH,001,,BO,1817, 7,160,292
AH,001,,BO,1817, 8,160,290
AH,001,,BO,1817, 9,160,290
AH,001,,BO,1817,10,160,288
AH,001,,BO,1817,11,160,287
AH,001,,BO,1817,12,160,287
AH,001,,BO,1818, 2,160,280
AH,001,,BO,1818, 6,160,280
AH,001,,BO,1818, 7,160,280
AH,001,,BO,1818, 9,156,250
AH,001,,BO,1818,10,143,250
AH,001,,BO,1818,12,143,240
AH,001,,BO,1819, 2,144,240
AH,001,,BO,1819, 3,150,240
AH,001,,BO,1819, 4,150,240
AH,001,,BO,1819, 5,148,242
AH,001,,BO,1819, 6,140,242
AH,001,,BO,1819, 7,133,242
AH,001,,BO,1819, 8,133,242
AH,001,,BO,1819, 9,144,241
AH,001,,BO,1819,10,160,237
AH,001,,BO,1819,11,160,228
AH,001,,BO,1819,12,160,220
AH,001,,BO,1820, 1,160,220
AH,001,,BO,1820, 2,160,220
AH,001,,BO,1820, 3,160,220
AH,001,,BO,1820, 4,172,220
AH,001,,BO,1820, 5,183,220
AH,001,,BO,1820, 6,185,213
AH,001,,BO,1820, 7,185,210
AH,001,,BO,1820, 8,184,213
AH,001,,BO,1820, 9,186,219
AH,001,,BO,1820,10,187,220
AH,001,,BO,1820,11,187,220
AH,001,,BO,1820,12,187,220
AH,001,,BO,1821, 1,187,220
AH,001,,BO,1825, 4,195,250
AH,001,,BO,1825, 5,195,250
AH,001,,BO,1826,10,180,230
AH,001,,BO,1826,11,180,230
AH,001,,BO,1826,12,180,230
AH,001,,BO,1827, 1,180,230
AH,001,,BO,1827, 2,180,230
AH,001,,BO,1827, 3,180,230
AH,001,,BO,1827, 4,180,230
AH,001,,BO,1827, 5,180,230
AH,001,,BO,1827, 6,180,230
AH,001,,BO,1827, 7,180,230
AH,001,,BO,1827, 8,177,230
AH,001,,BO,1827, 9,170,230
AH,001,,BO,1827,10,170,230
AH,001,,BO,1827,11,170,230
AH,001,,BO,1827,12,170,230
AH,001,,BO,1828, 1,170,230
AH,001,,BO,1828, 2,170,230
AH,001,,BO,1828, 3,170,230
AH,001,,BO,1828, 4,170,230
AH,001,,BO,1828, 5,170,230
AH,001,,BO,1828, 6,170,230
AH,001,,BO,1828, 7,170,230
AH,001,,BO,1828, 8,170,230
AH,001,,BO,1829, 1,170,230
AH,001,,BO,1829, 2,170,230
AH,001,,BO,1829, 3,170,230
AH,001,,BO,1829, 4,170,230
AH,001,,BO,1829, 5,170,230
AH,001,,BO,1829, 6,170,230
AH,001,,BO,1829, 7,170,230
AH,001,,BO,1829, 8,170,230
AH,001,,BO,1829,10,169,230
AH,001,,BO,1829,11,165,230
AH,001,,BO,1829,12,165,230
AH,001,,BO,1830, 1,165,230
AH,001,,BO,1830, 2,166,230
AH,001,,BO,1830, 3,170,230
AH,001,,BO,1830, 4,170,230
AH,001,,BO,1830, 5,170,230
AH,001,,BO,1830, 6,170,230
AH,001,,BO,1830, 7,170,230
AH,001,,BO,1830, 8,170,230
AH,001,,BO,1830, 9,170,230
AH,001,,BO,1830,10,170,230
AH,001,,BO,1830,11,170,230
AH,001,,BO,1830,12,170,230
AH,001,,BO,1831, 1,170,230
AH,001,,BO,1831, 2,170,230
AH,001,,BO,1831, 3,170,230
AH,001,,BO,1831, 4,170,230
AH,001,,BO,1831, 5,170,230
AH,001,,BO,1831, 6,170,230
AH,001,,BO,1831, 7,177,230
AH,001,,BO,1831, 8,188,245
AH,001,,BO,1831, 9,190,250
AH,001,,BO,1831,10,190,250
AH,001,,BO,1831,11,190,272
AH,001,,BO,1831,12,190,284
AH,001,,BO,1832, 1,190,285
AH,001,,BO,1832, 2,195,285
AH,001,,BO,1832, 3,200,338
AH,001,,BO,1832, 4,200,392
AH,001,,BO,1832, 5,200,450
AH,001,,BO,1832, 6,200,450
AH,001,,BO,1832, 7,198,450
AH,001,,BO,1832, 8,188,450
AH,001,,BO,1832, 9,180,431
AH,001,,BO,1832,10,180,360
AH,001,,BO,1832,11,180,330
AH,001,,BO,1832,12,180,317
AH,001,,BO,1833, 1,180,290
AH,001,,BO,1833, 2,180,290
AH,001,,BO,1833, 3,180,301
AH,001,,BO,1833, 4,180,320
AH,001,,BO,1833, 5,180,312
AH,001,,BO,1833, 6,180,300
AH,001,,BO,1833, 7,180,300
AH,001,,BO,1833, 8,220,300
AH,001,,BO,1833, 9,220,300
AH,001,,BO,1833,10,220,300
AH,001,,BO,1833,11,207,300
AH,001,,BO,1833,12,200,300
AH,001,,BO,1834, 1,200,300
AH,001,,BO,1834, 2,200,300
AH,001,,BO,1834, 3,200,300
AH,001,,BO,1834, 4,200,300
AH,001,,BO,1834, 5,200,307
AH,001,,BO,1834, 6,200,310
AH,001,,BO,1834, 7,200,310
AH,001,,BO,1834, 8,200,310
AH,001,,BO,1834, 9,200,301
AH,001,,BO,1834,10,200,300
AH,001,,BO,1834,11,200,300
AH,001,,BO,1835, 1,166,300
AH,001,,BO,1835, 2,176,300
AH,001,,BO,1835, 3,185,300
AH,001,,BO,1835, 4,185,300
AH,001,,BO,1835, 5,183,300
AH,001,,BO,1835, 6,170,300
AH,001,,BO,1835, 7,170,300
AH,001,,BO,1835, 8,170,300
AH,001,,BO,1835, 9,170,300
AH,001,,BO,1835,10,170,300
AH,001,,BO,1835,11,166,300
AH,001,,BO,1835,12,148,300
AH,001,,BO,1836, 1,130,300
AH,001,,BO,1836, 2,134,300
AH,001,,BO,1836, 3,145,300
AH,001,,BO,1836, 4,150,300
AH,001,,BO,1836, 5,150,300
AH,001,,BO,1836, 6,161,300
AH,001,,BO,1836, 7,170,300
AH,001,,BO,1836, 8,170,300
AH,001,,BO,1836, 9,157,287
AH,001,,BO,1836,10,146,280
AH,001,,BO,1836,11,134,265
AH,001,,BO,1836,12,122,260
AH,001,,BO,1837, 1,120,260
AH,001,,BO,1837, 3,140,260
AH,001,,BO,1837, 4,140,260
AH,001,,BO,1837, 5,140,260
AH,001,,BO,1837, 6,140,260
AH,001,,BO,1837, 7,149,260
AH,001,,BO,1837, 8,155,260
AH,001,,BO,1837, 9,145,260
AH,001,,BO,1837,10,145,260
AH,001,,BO,1837,11,144,260
AH,001,,BO,1837,12,130,260
AH,001,,BO,1838, 1,131,260
AH,001,,BO,1838, 2,135,260
AH,001,,BO,1838, 3,137,260
AH,001,,BO,1838, 4,146,260
AH,001,,BO,1838, 5,150,260
AH,001,,BO,1838, 6,150,260
AH,001,,BO,1838, 7,150,260
AH,001,,BO,1838, 8,146,260
AH,001,,BO,1838, 9,136,258
AH,001,,BO,1838,10,128,255
AH,001,,BO,1838,11,123,255
AH,001,,BO,1838,12,120,255
AH,001,,BO,1839, 1,120,255
AH,001,,BO,1839, 2,120,255
AH,001,,BO,1839, 3,131,255
AH,001,,BO,1839, 4,140,255
AH,001,,BO,1839, 5,140,258
AH,001,,BO,1839, 6,137,260
AH,001,,BO,1839, 7,149,267
AH,001,,BO,1839, 8,148,281
AH,001,,BO,1839, 9,145,285
AH,001,,BO,1839,10,145,285
AH,001,,BO,1839,11,149,285
AH,001,,BO,1839,12,146,285
AH,001,,BO,1840, 1,149,285
AH,001,,BO,1840, 2,150,285
AH,001,,BO,1840, 3,150,285
AH,001,,BO,1840, 4,150,285
AH,001,,BO,1840, 5,150,285
AH,001,,BO,1840, 6,151,285
AH,001,,BO,1840, 7,160,285
AH,001,,BO,1840, 8,160,285
AH,001,,BO,1840, 9,160,285
AH,001,,BO,1840,10,159,285
AH,001,,BO,1840,11,154,285
AH,001,,BO,1840,12,150,285
AH,001,,BO,1841, 1,150,285
AH,001,,BO,1841, 2,150,285
AH,001,,BO,1841, 3,151,285
AH,001,,BO,1841, 4,157,285
AH,001,,BO,1841, 5,160,285
AH,001,,BO,1841, 6,160,285
AH,001,,BO,1841, 7,160,285
AH,001,,BO,1841, 8,160,285
AH,001,,BO,1841, 9,160,285
AH,001,,BO,1841,10,160,285
AH,001,,BO,1841,11,160,285
AH,001,,BO,1841,12,160,285
AH,001,,BO,1842, 1,160,285
AH,001,,BO,1842, 2,160,285
AH,001,,BO,1842, 3,160,285
AH,001,,BO,1842, 4,167,285
AH,001,,BO,1842, 5,184,289
AH,001,,BO,1842, 6,190,290
AH,001,,BO,1842, 7,198,290
AH,001,,BO,1842, 8,200,290
AH,001,,BO,1842, 9,191,286
AH,001,,BO,1842,10,181,285
AH,001,,BO,1842,11,180,285
AH,001,,BO,1842,12,151,275
AH,001,,BO,1843, 1,141,275
AH,001,,BO,1843, 2,150,275
AH,001,,BO,1843, 3,154,275
AH,001,,BO,1843, 4,160,275
AH,001,,BO,1843, 5,159,275
AH,001,,BO,1843, 6,149,275
AH,001,,BO,1843, 7,138,275
AH,001,,BO,1843, 8,122,273
AH,001,,BO,1843, 9,110,262
AH,001,,BO,1843,10,110,250
AH,001,,BO,1843,11,110,250
AH,001,,BO,1843,12,110,250
AH,001,,BO,1844, 1,110,250
AH,001,,BO,1844, 2,114,250
AH,001,,BO,1844, 3,120,242
AH,001,,BO,1844, 4,120,228
AH,001,,BO,1844, 5,120,225
AH,001,,BO,1844, 6,120,225
AH,001,,BO,1844, 7,120,225
AH,001,,BO,1844, 8,120,225
AH,001,,BO,1844, 9,120,225
AH,001,,BO,1844,10,126,225
AH,001,,BO,1844,11,126,225
AH,001,,BO,1844,12,114,225
AH,001,,BO,1845, 1,110,225
AH,001,,BO,1845, 2,110,225
AH,001,,BO,1845, 3,110,225
AH,001,,BO,1845, 4,110,225
AH,001,,BO,1845, 5,110,225
AH,001,,BO,1845, 6,110,225
AH,001,,BO,1845, 7,110,225
AH,001,,BO,1845, 8,110,225
AH,001,,BO,1845, 9,110,225
AH,001,,BO,1845,10,110,225
AH,001,,BO,1845,11,110,225
AH,001,,BO,1845,12,110,225
AH,001,,BO,1846, 1,110,225
AH,001,,BO,1846, 2,110,225
AH,001,,BO,1846, 3,110,225
AH,001,,BO,1846, 4,110,225
AH,001,,BO,1846, 5,110,225
AH,001,,BO,1846, 6,110,225
AH,001,,BO,1846, 7,109,225
AH,001,,BO,1846, 8,105,225
AH,001,,BO,1846, 9,105,225
AH,001,,BO,1846,10,105,225
AH,001,,BO,1846,11,105,225
AH,001,,BO,1846,12,105,225
AH,001,,BO,1847, 1,105,225
AH,001,,BO,1847, 2,108,225
AH,001,,BO,1847, 3,110,225
AH,001,,BO,1847, 4,110,225
AH,001,,BO,1847, 5,107,225
AH,001,,BO,1847, 6,105,225
AH,001,,BO,1847, 7,105,225
AH,001,,BO,1847, 8,105,225
AH,001,,BO,1847, 9,105,225
AH,001,,BO,1847,10,105,225
AH,001,,BO,1847,11,105,225
AH,001,,BO,1847,12,105,225
AH,001,,BO,1848, 1,105,225
AH,001,,BO,1848, 2,105,225
AH,001,,BO,1848, 3,105,225
AH,001,,BO,1848, 4,105,225
AH,001,,BO,1848, 5,100,225
AH,001,,BO,1848, 6,100,225
AH,001,,BO,1848, 7,101,225
AH,001,,BO,1848, 8,115,225
AH,001,,BO,1848, 9,121,225
AH,001,,BO,1848,10,125,225
AH,001,,BO,1848,11,125,225
AH,001,,BO,1848,12,125,225
AH,001,,BO,1849, 2,120,226
AH,001,,BO,1849, 3,120,230
AH,001,,BO,1849, 4,120,230
AH,001,,BO,1849, 5,123,230
AH,001,,BO,1849, 6,130,230
AH,001,,BO,1849,11,150,250
AH,001,,BO,1849,12,150,250
AH,001,,BO,1850, 1,150,250
AH,001,,BO,1850, 2,150,253
AH,001,,BO,1850, 3,153,258
AH,001,,BO,1850, 4,152,260
AH,001,,BO,1850, 5,147,254
AH,001,,BO,1850, 6,124,243
AH,001,,BO,1850, 7,115,240
AH,001,,BO,1850, 8,123,240
AH,001,,BO,1850, 9,117,236
AH,001,,BO,1850,10,115,235
AH,001,,BO,1850,11,106,235
AH,001,,BO,1850,12,105,235
AH,001,,BO,1851, 1,105,235
AH,001,,BO,1851, 2,105,235
AH,001,,BO,1851, 3,105,235
AH,001,,BO,1851, 4,110,235
AH,001,,BO,1851, 5,110,235
AH,001,,BO,1851, 6,110,235
AH,001,,BO,1851, 7,114,240
AH,001,,BO,1851, 8,105,240
AH,001,,BO,1851, 9,105,240
AH,001,,BO,1851,10,105,214
AH,001,,BO,1851,11,105,165
AH,001,,BO,1851,12,105,233
AH,001,,BO,1852, 1,105,230
AH,001,,BO,1852, 2,105,232
AH,001,,BO,1852, 3,109,235
AH,001,,BO,1852, 4,115,235
AH,001,,BO,1852, 5,115,235
AH,001,,BO,1852, 6,113,235
AH,001,,BO,1852, 7,110,235
AH,001,,BO,1852, 8,110,235
AH,001,,BO,1852, 9,110,232
AH,001,,BO,1852,10,110,230
AH,001,,BO,1852,11,110,228
AH,001,,BO,1852,12,107,227
AH,001,,BO,1853, 1,105,227
AH,001,,BO,1869, 2,150,250
AH,001,,BO,1869, 3,153,250
AH,001,,BO,1869, 4,155,250
AH,001,,BO,1869, 5,155,256
AH,001,,BO,1869, 6,155,260
AH,001,,BO,1869, 7,155,260
AH,001,,BO,1869, 8,163,260
AH,001,,BO,1869, 9,161,260
AH,001,,BO,1869,10,169,260
AH,001,,BO,1869,11,107,260
AH,001,,BO,1869,12,165,260
AH,001,,BO,1870, 1,170,260
AH,001,,BO,1870, 2,160,260
AH,001,,BO,1870, 3,160,260
AH,001,,BO,1870, 4,160,260
AH,001,,BO,1870, 5,140,260
AH,001,,BO,1870, 6,140,260
AH,001,,BO,1870, 7,140,260
AH,001,,BO,1870, 8,140,260
AH,001,,BO,1870, 9,140,260
AH,001,,BO,1870,10,140,260
AH,001,,BO,1870,11,140,260
AH,001,,BO,1870,12,140,260
AH,001,,BO,1871, 1,140,260
AH,001,,BO,1871, 2,140,260
AH,001,,BO,1871, 3,140,260
AH,001,,BO,1871, 4,133,260
AH,001,,BO,1871, 5,120,260
AH,001,,BO,1871, 6,120,260
AH,001,,BO,1871, 7,120,260
AH,001,,BO,1871, 8,120,260
AH,001,,BO,1871, 9,120,260
AH,001,,BO,1871,10,120,260
AH,001,,BO,1871,11,120,260
AH,001,,BO,1871,12,120,260
AH,001,,BO,1872, 1,120,260
AH,001,,BO,1872, 2,113,260
AH,001,,BO,1872, 3,110,260
AH,001,,BO,1872, 4,110,260
AH,001,,BO,1872, 5,110,260
AH,001,,BO,1872, 6,110,260
AH,001,,BO,1872, 7,110,260
AH,001,,BO,1872, 8,110,260
AH,001,,BO,1872, 9,110,260
AH,001,,BO,1872,10,110,260
AH,001,,BO,1872,11,110,260
AH,001,,BO,1872,12,110,260
AH,001,,BO,1873, 1,110,260
AH,001,,BO,1873, 2,110,260
AH,001,,BO,1873, 3,110,260
AH,001,,BO,1873, 5,110,260
AH,001,,BO,1873, 6,110,260
AH,001,,BO,1873, 7,110,260
AH,001,,BO,1873, 8,110,260
AH,001,,BO,1873, 9,110,260
AH,001,,BO,1873,10,112,260
AH,001,,BO,1873,11,115,260
AH,001,,BO,1873,12,115,260
AH,001,,BO,1874, 1,115,260
AH,001,,BO,1874, 2,115,260
AH,001,,BO,1874, 3,117,260
AH,001,,BO,1874, 4,120,260
AH,001,,BO,1874, 5,120,260
AH,001,,BO,1874, 6,117,260
AH,001,,BO,1874, 7,115,260
AH,001,,BO,1874, 8,105,260
AH,001,,BO,1874, 9,100,260
AH,001,,BO,1874,10,100,260
AH,001,,BO,1874,11,100,260
AH,001,,BO,1874,12,100,260
AH,001,,BO,1875, 1,100,260
AH,001,,BO,1875, 2,112,260
AH,001,,BO,1875, 3,115,260
AH,001,,BO,1875, 4,115,260
AH,001,,BO,1875, 5,115,260
AH,001,,BO,1875, 6,110,260
AH,001,,BO,1875, 7,113,260
AH,001,,BO,1875, 8,113,260
AH,001,,BO,1875, 9,113,260
AH,001,,BO,1875,10,113,260
AH,001,,BO,1875,11,113,260
AH,001,,BO,1876, 4,117,260
AH,001,,BO,1876, 5,117,260
AH,001,,BO,1876, 6,117,260
AH,001,,BO,1876, 7,117,260
AH,001,,BO,1876, 8,117,260
AH,001,,BO,1876, 9,118,260
AH,001,,BO,1876,10,119,260
AH,001,,BO,1876,11,119,260
AH,001,,BO,1876,12,120,250
AH,001,,BO,1877, 1,120,240
AH,001,,BO,1877, 2,120,240
AH,001,,BO,1877, 3,124,240
AH,001,,BO,1877, 4,129,240
AH,001,,BO,1877, 5,130,240
AH,001,,BO,1877, 6,130,240
AH,001,,BO,1877, 7,144,254
AH,001,,BO,1877, 8,143,245
AH,001,,BO,1877, 9,140,208
AH,001,,BO,1877,10,140,184
AH,001,,BO,1877,11,136,180
AH,001,,BO,1877,12,148,180
AH,001,,BO,1878, 1,150,189
AH,001,,BO,1878, 2,150,200
AH,001,,BO,1878, 3,150,200
AH,001,,BO,1878, 4,150,214
AH,001,,BO,1878, 5,150,220
AH,001,,BO,1878, 6,150,220
AH,001,,BO,1878, 7,150,220
AH,001,,BO,1878, 8,150,220
AH,001,,BO,1878, 9,150,220
AH,001,,BO,1878,10,150,220
AH,001,,BO,1878,11,150,220
AH,001,,BO,1878,12,150,220
AH,001,,BO,1879, 1,150,220
AH,001,,BO,1879, 2,150,220
AH,001,,BO,1879, 3,150,220
AH,001,,BO,1879, 4,150,220
AH,001,,BO,1879, 5,150,220
AH,001,,BO,1879, 6,150,220
AH,001,,BO,1879, 7,150,220
AH,001,,BO,1879, 8,150,220
AH,001,,BO,1879, 9,145,210
AH,001,,BO,1879,10,124,189
AH,001,,BO,1879,11,116,186
AH,001,,BO,1879,12,120,190
AH,001,,BO,1880, 1,120,190
AH,001,,BO,1880, 2,120,190
AH,001,,BO,1880, 3,120,190
AH,001,,BO,1880, 4,127,190
AH,001,,BO,1880, 5,130,190
AH,001,,BO,1880, 6,109,190
AH,001,,BO,1880, 7,117,190
AH,001,,BO,1880, 8,112,194
AH,001,,BO,1880, 9,106,191
AH,001,,BO,1880,10,105,190
AH,001,,BO,1880,11,105,190
AH,001,,BO,1880,12,105,190
AH,001,,BO,1881, 1,105,190
AH,001,,BO,1881, 2,105,190
AH,001,,BO,1881, 3,105,180
AH,001,,BO,1881, 4,105,180
AH,001,,BO,1881, 5,105,181
AH,001,,BO,1881, 6,105,190
AH,001,,BO,1881, 7,105,190
AH,001,,BO,1881, 8,105,190
AH,001,,BO,1881, 9,105,187
AH,001,,BO,1881,10,105,180
AH,001,,BO,1881,11,105,180
AH,001,,BO,1881,12,105,180
AH,001,,BO,1882, 1,105,180
AH,001,,BO,1882, 2,105,180
AH,001,,BO,1882, 3,105,180
AH,001,,BO,1882, 4,105,180
AH,001,,BO,1882, 5,105,180
AH,001,,BO,1882, 6,105,200
AH,001,,BO,1882, 7,105,225
AH,001,,BO,1882, 8,114,239
AH,001,,BO,1882, 9,120,245
AH,001,,BO,1882,10,120,248
AH,001,,BO,1882,11,120,250
AH,001,,BO,1882,12,120,250
AH,001,,BO,1883, 1,120,243
AH,001,,BO,1883, 2,120,240
AH,001,,BO,1883, 3,120,247
AH,001,,BO,1883, 4,136,250
AH,001,,BO,1883, 5,140,242
AH,001,,BO,1883, 6,140,240
AH,001,,BO,1883, 7,140,240
AH,001,,BO,1883, 8,140,231
AH,001,,BO,1883, 9,140,230
AH,001,,BO,1883,10,140,230
AH,001,,BO,1883,11,130,230
AH,001,,BO,1883,12,130,230
AH,001,,BO,1884, 2,130,230
AH,001,,BO,1884, 3,130,230
AH,001,,BO,1884, 4,130,230
AH,001,,BO,1884, 5,130,230
AH,001,,BO,1884, 6,130,230
AH,001,,BO,1884, 7,130,230
AH,001,,BO,1884, 8,130,230
AH,001,,BO,1884, 9,130,230
AH,001,,BO,1884,10,130,230
AH,001,,BO,1884,11,130,230
AH,001,,BO,1884,12,130,230
AH,001,,BO,1885, 1,130,230
AH,001,,BO,1885, 2,125,230
AH,001,,BO,1885, 3,120,230
AH,001,,BO,1885, 4,120,230
AH,001,,BO,1885, 5,120,230
AH,001,,BO,1885, 6,126,230
AH,001,,BO,1885, 7,130,230
AH,001,,BO,1885, 8,130,230
AH,001,,BO,1885, 9,130,230
AH,001,,BO,1885,10,130,230
AH,001,,BO,1885,11,130,230
AH,001,,BO,1885,12,130,230
AH,001,,BO,1886, 1,130,230
AH,001,,BO,1886, 2,130,230
AH,001,,BO,1886, 3,130,238
AH,001,,BO,1886, 4,130,240
AH,001,,BO,1886, 5,130,240
AH,001,,BO,1886, 6,130,240
AH,001,,BO,1886, 7,130,240
AH,001,,BO,1886, 8,130,230
AH,001,,BO,1886, 9,129,228
AH,001,,BO,1886,10,120,210
AH,001,,BO,1886,11,120,210
AH,001,,BO,1886,12,120,210
AH,001,,BO,1887, 1,120,210
AH,001,,BO,1887, 2,120,210
AH,001,,BO,1887, 3,122,210
AH,001,,BO,1887, 4,127,210
AH,001,,BO,1887, 5,120,210
AH,001,,BO,1887, 6,120,207
AH,001,,BO,1887, 7,120,200
AH,001,,BO,1887, 8,120,208
AH,001,,BO,1887, 9,120,220
AH,001,,BO,1887,10,120,215
AH,001,,BO,1887,11,120,210
AH,001,,BO,1887,12,120,210
AH,001,,BO,1888,12,110,200
AH,001,,BO,1889, 1,110,200
AH,001,,BO,1889, 2,120,200
AH,001,,BO,1889, 3,120,200
AH,001,,BO,1889, 4,120,200
AH,001,,BO,1889, 5,120,200
AH,001,,BO,1889, 6,120,200
AH,001,,BO,1889, 7,120,200
AH,001,,BO,1889, 8,120,200
AH,001,,BO,1889, 9,120,200
AH,001,,BO,1889,10,120,200
AH,001,,BO,1889,11,120,200
AH,001,,BO,1889,12,120,200
AH,001,,BO,1890, 1,120,200
AH,001,,BO,1890, 2,120,200
AH,001,,BO,1890, 3,120,200
AH,001,,BO,1890, 4,120,200
AH,001,,BO,1890, 5,120,200
AH,001,,BO,1890, 6,120,200
AH,001,,BO,1890, 7,120,200
AH,001,,BO,1890, 8,120,200
AH,001,,BO,1890, 9,120,200
AH,001,,BO,1890,10,120,200
AH,001,,BO,1890,11,120,200
AH,001,,BO,1890,12,120,200
AH,001,,BO,1891, 1,120,200
AH,001,,BO,1891, 2,120,200
AH,001,,BO,1891, 3,120,200
AH,001,,BO,1891, 4,120,200
AH,001,,BO,1891, 5,120,200
AH,001,,BO,1891, 6,120,200
AH,001,,BO,1891, 7,120,200
AH,001,,BO,1891, 8,120,200
AH,001,,BO,1891, 9,120,200
AH,001,,BO,1891,10,120,200
AH,001,,BO,1891,11,120,200
AH,001,,BO,1891,12,120,200
AH,001,,BO,1892, 1,120,200
AH,001,,BO,1892, 2,120,200
AH,001,,BO,1892, 3,120,200
AH,001,,BO,1892, 4,120,200
AH,001,,BO,1892, 5,120,200
AH,001,,BO,1892, 6,120,200
AH,001,,BO,1892, 7,120,200
AH,001,,BO,1892, 8,120,200
AH,001,,BO,1892, 9,120,200
AH,001,,BO,1892,10,120,200
AH,001,,BO,1892,11,120,200
AH,001,,BO,1892,12,120,200
AH,001,,BO,1893, 1,120,200
AH,001,,BO,1893, 2,120,200
AH,001,,BO,1893, 3,120,200
AH,001,,BO,1893, 4,120,200
AH,001,,BO,1893, 5,120,200
AH,001,,BO,1893, 6,120,200
AH,001,,BO,1893, 7,120,200
AH,001,,BO,1893, 8,120,200
AH,001,,BO,1893, 9,120,200
AH,001,,BO,1893,10,120,200
AH,001,,BO,1893,11,120,200
AH,001,,BO,1893,12,120,200
AH,001,,BO,1894, 1,120,200
AH,001,,BO,1894, 2,120,200
AH,001,,BO,1894, 3,120,200
AH,001,,BO,1894, 4,120,200
AH,001,,BO,1894, 5,120,200
AH,001,,BO,1894, 6,120,200
AH,001,,BO,1894, 7,120,200
AH,001,,BO,1894, 8,120,200
AH,001,,BO,1894, 9,120,200
AH,001,,BO,1894,10,120,200
AH,001,,BO,1894,11,121,200
AH,001,,BO,1894,12,130,200
AH,001,,BO,1895, 1,130,200
AH,001,,BO,1895, 2,130,200
AH,001,,BO,1895, 3,130,200
AH,001,,BO,1895, 4,130,200
AH,001,,BO,1895, 5,130,200
AH,001,,BO,1895, 6,130,200
AH,001,,BO,1895, 7,130,200
AH,001,,BO,1895, 8,130,200
AH,001,,BO,1895, 9,130,200
AH,001,,BO,1895,10,130,200
AH,001,,BO,1895,11,130,200
AH,001,,BO,1895,12,130,200
AH,001,,BO,1896, 1,130,200
AH,001,,BO,1896, 2,130,200
AH,001,,BO,1896, 3,130,200
AH,001,,BO,1896, 4,130,200
AH,001,,BO,1896, 5,130,200
AH,001,,BO,1896, 6,130,200
AH,001,,BO,1896, 7,130,200
AH,001,,BO,1896, 8,130,200
AH,001,,BO,1896, 9,130,200
AH,001,,BO,1896,10,122,200
AH,001,,BO,1896,11,120,200
AH,001,,BO,1896,12,120,200
AH,001,,BO,1897, 1,120,200
AH,001,,BO,1897, 2,120,200
AH,001,,BO,1897, 3,120,200
AH,001,,BO,1897, 4,120,200
AH,001,,BO,1897, 5,120,200
AH,001,,BO,1897, 6,120,210
AH,001,,BO,1897, 7,120,220
AH,001,,BO,1897, 8,120,220
AH,001,,BO,1897, 9,120,220
AH,001,,BO,1897,10,120,220
AH,001,,BO,1897,11,120,220
AH,001,,BO,1897,12,120,220
AH,001,,BO,1898, 1,120,220
AH,001,,BO,1898, 2,120,220
AH,001,,BO,1898, 3,126,226
AH,001,,BO,1898, 4,145,240
AH,001,,BO,1898, 5,155,244
AH,001,,BO,1898, 6,155,250
AH,001,,BO,1898, 7,159,250
AH,001,,BO,1898, 8,165,250
AH,001,,BO,1898, 9,165,250
AH,001,,BO,1898,10,165,250
AH,001,,BO,1898,11,165,250
AH,001,,BO,1898,12,165,244
